City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
143,Hailar,CN,2022-04-11 22:24:58,49.2,119.7,27.39,61,2,4.63,clear sky
144,Kloulklubed,PW,2022-04-11 22:23:03,7.0419,134.2556,81.1,82,100,23.53,overcast clouds
145,Aklavik,CA,2022-04-11 22:21:12,68.2191,-135.0107,14.49,81,72,9.17,broken clouds
146,Adre,TD,2022-04-11 22:24:58,13.4667,22.2,78.75,11,7,2.64,clear sky
147,Torit,SS,2022-04-11 22:24:58,4.4133,32.5678,71.58,85,100,2.06,light rain
148,Bambous Virieux,MU,2022-04-11 22:20:47,-20.3428,57.7575,75.45,94,75,10.36,broken clouds
149,Longyearbyen,SJ,2022-04-11 22:20:45,78.2186,15.6401,6.64,66,0,11.5,clear sky
150,Quang Ngai,VN,2022-04-11 22:16:55,15.1167,108.8,70.47,92,98,3.02,overcast clouds
151,Kargasok,RU,2022-04-11 22:21:29,59.0556,80.8572,20.03,97,17,5.08,few clouds
152,Atar,MR,2022-04-11 22:21:07,20.5169,-13.0499,82.53,12,100,5.03,overcast clouds
153,Cherskiy,RU,2022-04-11 22:21:00,68.75,161.3,-2.33,89,40,8.41,scattered clouds
154,Barrow,US,2022-04-11 22:20:47,71.2906,-156.7887,24.82,74,0,13.8,clear sky
155,San Vicente De Chucuri,CO,2022-04-11 22:24:59,6.881,-73.4098,82.56,79,97,2.21,overcast clouds
156,Kruisfontein,ZA,2022-04-11 22:20:37,-34.0033,24.7314,62.78,92,13,3.09,few clouds
157,Balkhash,KZ,2022-04-11 22:25:00,46.844,74.9804,42.8,44,99,23.17,light rain
158,Abagur,RU,2022-04-11 22:25:00,53.7308,87.2526,24.22,80,21,2.82,few clouds
159,Narsaq,GL,2022-04-11 22:20:51,60.9167,-46.05,39.42,52,89,11.88,overcast clouds
160,Issaquah,US,2022-04-11 22:25:00,47.5301,-122.0326,54.52,56,0,17.27,clear sky
161,Macomb,US,2022-04-11 22:25:01,40.4592,-90.6718,63.68,28,0,5.75,clear sky
162,Lasa,IT,2022-04-11 22:21:26,46.6166,10.7002,49.08,79,66,1.61,broken clouds
